symbol,ruler_time_begin,ruler_time_end,open,close,high,low,volume
AAPL,2022-05-12 20:05:00,2022-05-12 20:10:00,141.695,141.81,141.93,141.58,819568
AAPL,2022-05-12 20:10:00,2022-05-12 20:15:00,141.8,141.925,142.45,141.74,1036492
AAPL,2022-05-12 20:15:00,2022-05-12 20:20:00,141.91,141.66,142.24,141.54,804342
AAPL,2022-05-12 20:20:00,2022-05-12 20:25:00,141.66,141.82,142.07,141.6,719124
AAPL,2022-05-12 20:25:00,2022-05-12 20:30:00,141.86,141.83,141.9,141.42,1065128
AAPL,2022-05-12 20:30:00,2022-05-12 20:35:00,141.825,141.425,141.97,141.26,917967
AAPL,2022-05-12 20:35:00,2022-05-12 20:40:00,141.4,140.77,141.53,140.7,1264863
AAPL,2022-05-12 20:40:00,2022-05-12 20:45:00,140.765,140.61,140.79,140.54,1151912
AAPL,2022-05-12 20:45:00,2022-05-12 20:50:00,140.58,140.2,140.65,140.19,1311274
AAPL,2022-05-12 20:50:00,2022-05-12 20:55:00,140.205,140.199,140.41,140.101,1464758
AAPL,2022-05-12 20:55:00,2022-05-12 21:00:00,140.175,140.26,140.65,140,2298127
AAPL,2022-05-12 21:00:00,2022-05-12 21:05:00,140.22,140.27,140.48,140.04,1433444
AAPL,2022-05-12 21:05:00,2022-05-12 21:10:00,140.21,139.069,140.27,139.01,3723771
AAPL,2022-05-12 21:10:00,2022-05-12 21:15:00,139.05,139.545,139.579,139.05,2091443
AAPL,2022-05-12 21:15:00,2022-05-12 21:20:00,139.54,139.926,140.01,139.428,1796577
AAPL,2022-05-12 21:20:00,2022-05-12 21:25:00,139.92,139.8,140.27,139.57,1704029
AAPL,2022-05-12 21:25:00,2022-05-12 21:30:00,139.76,139.925,140.128,139.43,1414685
AAPL,2022-05-12 21:30:00,2022-05-12 21:35:00,139.91,139.32,139.915,139.043,1780563
AAPL,2022-05-12 21:35:00,2022-05-12 21:40:00,139.306,138.939,139.33,138.8,1845740
AAPL,2022-05-12 21:40:00,2022-05-12 21:45:00,138.96,139.15,139.26,138.85,1455299
AAPL,2022-05-12 21:45:00,2022-05-12 21:50:00,139.16,139.22,139.482,138.93,1637048
AAPL,2022-05-12 21:50:00,2022-05-12 21:55:00,139.2,139.51,139.82,139.06,1525001
AAPL,2022-05-12 21:55:00,2022-05-12 22:00:00,139.5,139.61,139.74,139.4,1168157
AAPL,2022-05-12 22:00:00,2022-05-12 22:05:00,139.631,140.116,140.15,139.4,1805398
AAPL,2022-05-12 22:05:00,2022-05-12 22:10:00,140.145,139.87,140.17,139.6,1583012
AAPL,2022-05-12 22:10:00,2022-05-12 22:15:00,139.88,139.63,139.89,139.42,1482866
AAPL,2022-05-12 22:15:00,2022-05-12 22:20:00,139.649,140.58,140.89,139.6,2485848
AAPL,2022-05-12 22:20:00,2022-05-12 22:25:00,140.6,141.42,141.83,140.46,2788605
AAPL,2022-05-12 22:25:00,2022-05-12 22:30:00,141.423,140.92,141.82,140.88,2452685
AAPL,2022-05-12 22:30:00,2022-05-12 22:35:00,140.9,141.37,141.82,140.9,1960951
AAPL,2022-05-12 22:35:00,2022-05-12 22:40:00,141.3,141.31,141.6,140.85,2217337
AAPL,2022-05-12 22:40:00,2022-05-12 22:45:00,141.37,140.975,141.575,140.75,2226752
AAPL,2022-05-12 22:45:00,2022-05-12 22:50:00,140.9,141.19,141.58,140.79,2265072
AAPL,2022-05-12 22:50:00,2022-05-12 22:55:00,141.19,141.86,142.1,141.19,4153322
AAPL,2022-05-12 22:55:00,2022-05-12 23:00:00,141.84,142.57,142.8,141.77,5330465
AAPL,2022-05-12 23:00:00,2022-05-12 23:05:00,142.55,142.82,142.98,142.24,9807022
AAPL,2022-05-12 23:05:00,2022-05-12 23:10:00,142.83,142.76,142.95,142.526,296744
AAPL,2022-05-12 23:10:00,2022-05-12 23:15:00,142.775,142.47,142.8,142.33,122727
AAPL,2022-05-12 23:15:00,2022-05-12 23:20:00,142.45,142.57,142.65,142.345,147823
AAPL,2022-05-12 23:20:00,2022-05-12 23:25:00,142.56,142.68,142.69,142.42,44798
AAPL,2022-05-12 23:25:00,2022-05-12 23:30:00,142.69,142.43,142.75,142.41,23116
AAPL,2022-05-12 23:30:00,2022-05-12 23:35:00,142.46,142.35,142.49,142.235,102916
AAPL,2022-05-12 23:35:00,2022-05-12 23:40:00,142.33,142.08,142.56,142.03,91865
AAPL,2022-05-12 23:40:00,2022-05-12 23:45:00,142.075,142.25,142.56,142.075,200891
AAPL,2022-05-12 23:45:00,2022-05-12 23:50:00,142.27,141.96,142.56,141.81,53363
AAPL,2022-05-12 23:50:00,2022-05-12 23:55:00,141.95,141.292,142.56,141.1,53836
AAPL,2022-05-12 23:55:00,2022-05-13 00:00:00,141.37,141.35,142.56,141.2,49209
AAPL,2022-05-13 00:00:00,2022-05-13 00:05:00,141.36,141.65,141.67,141.31,122710
AAPL,2022-05-13 00:05:00,2022-05-13 00:10:00,141.77,141.66,141.77,141.42,19908
AAPL,2022-05-13 00:10:00,2022-05-13 00:15:00,141.695,141.84,142.15,141.55,38859
AAPL,2022-05-13 00:15:00,2022-05-13 00:20:00,141.9,141.89,142.56,141.62,33027
AAPL,2022-05-13 00:20:00,2022-05-13 00:25:00,141.85,141.85,141.9,141.8,10507
AAPL,2022-05-13 00:25:00,2022-05-13 00:30:00,141.86,141.9,142,141.8,10452
AAPL,2022-05-13 00:30:00,2022-05-13 00:35:00,141.95,142,142.1,141.81,23594
AAPL,2022-05-13 00:35:00,2022-05-13 00:40:00,142.11,142,142.15,141.91,4295
AAPL,2022-05-13 00:40:00,2022-05-13 00:45:00,142.03,142.11,142.15,141.96,9935
AAPL,2022-05-13 00:45:00,2022-05-13 00:50:00,142.15,142.29,142.49,142.11,26203
AAPL,2022-05-13 00:50:00,2022-05-13 00:55:00,142.3,142.3,142.357,142.19,9734
AAPL,2022-05-13 00:55:00,2022-05-13 01:00:00,142.26,142.17,142.31,142.083,5450
AAPL,2022-05-13 01:00:00,2022-05-13 01:05:00,142.18,142.2,142.48,142.07,28484
AAPL,2022-05-13 01:05:00,2022-05-13 01:10:00,142.34,142.41,142.56,142.12,25560
AAPL,2022-05-13 01:10:00,2022-05-13 01:15:00,142.31,142.59,142.66,142.31,27988
AAPL,2022-05-13 01:15:00,2022-05-13 01:20:00,142.64,142.54,142.64,142.4,10096
AAPL,2022-05-13 01:20:00,2022-05-13 01:25:00,142.56,142.61,142.69,142.52,13132
AAPL,2022-05-13 01:25:00,2022-05-13 01:30:00,142.6,142.72,142.75,142.56,9168
AAPL,2022-05-13 01:30:00,2022-05-13 01:35:00,142.66,142.62,142.72,142.52,10962
AAPL,2022-05-13 01:35:00,2022-05-13 01:40:00,142.6,142.655,142.74,142.57,23460
AAPL,2022-05-13 01:40:00,2022-05-13 01:45:00,142.71,142.7,142.75,142.62,8609
AAPL,2022-05-13 01:45:00,2022-05-13 01:50:00,141.698,142.63,142.74,141.698,6843
AAPL,2022-05-13 01:50:00,2022-05-13 01:55:00,142.65,142.64,142.69,142.6,6192
AAPL,2022-05-13 01:55:00,2022-05-13 02:00:00,142.62,142.54,142.65,142.5,9240
AAPL,2022-05-13 02:00:00,2022-05-13 02:05:00,142.51,142.8,142.81,142.49,19338
AAPL,2022-05-13 02:05:00,2022-05-13 02:10:00,142.79,142.86,142.94,142.76,8927
AAPL,2022-05-13 02:10:00,2022-05-13 02:15:00,142.84,142.9,142.95,142.79,12012
AAPL,2022-05-13 02:15:00,2022-05-13 02:20:00,142.89,142.9,142.95,142.76,11479
AAPL,2022-05-13 02:20:00,2022-05-13 02:25:00,142.94,143.13,143.13,142.9,24718
AAPL,2022-05-13 02:25:00,2022-05-13 02:30:00,143.14,143.12,143.2,143.05,9552
AAPL,2022-05-13 02:30:00,2022-05-13 02:35:00,143.15,143.22,143.31,143.05,12786
AAPL,2022-05-13 02:35:00,2022-05-13 02:40:00,143.24,143.57,143.59,143.23,13122
AAPL,2022-05-13 02:40:00,2022-05-13 02:45:00,143.59,143.51,143.69,143.41,19058
AAPL,2022-05-13 02:45:00,2022-05-13 02:50:00,143.5,143.9,143.97,143.5,18858
AAPL,2022-05-13 02:50:00,2022-05-13 02:55:00,143.82,143.9,143.97,143.8,33258
AAPL,2022-05-13 02:55:00,2022-05-13 03:00:00,143.86,143.8,144.23,143.76,39607
AAPL,2022-05-13 11:00:00,2022-05-13 11:05:00,145,145.53,145.71,144.6,-182552846
AAPL,2022-05-13 11:05:00,2022-05-13 11:10:00,145.56,145.4,145.7,145.37,8739
AAPL,2022-05-13 11:10:00,2022-05-13 11:15:00,145.34,145.28,145.44,145.06,10849
AAPL,2022-05-13 11:15:00,2022-05-13 11:20:00,145.22,145.43,145.45,145.22,6516
AAPL,2022-05-13 11:20:00,2022-05-13 11:25:00,145.35,145.5,145.5,145.34,3822
AAPL,2022-05-13 11:25:00,2022-05-13 11:30:00,145.4,145.44,145.58,145.4,9357
AAPL,2022-05-13 11:30:00,2022-05-13 11:35:00,145.42,145.35,145.48,145.2,7046
AAPL,2022-05-13 11:35:00,2022-05-13 11:40:00,145.32,145.26,145.32,145.19,4029
AAPL,2022-05-13 11:40:00,2022-05-13 11:45:00,145.23,144.95,145.23,144.93,10762
AAPL,2022-05-13 11:45:00,2022-05-13 11:50:00,144.96,144.86,144.99,144.71,4320
AAPL,2022-05-13 11:50:00,2022-05-13 11:55:00,144.85,145.04,145.12,144.8,9312
AAPL,2022-05-13 11:55:00,2022-05-13 12:00:00,145.12,145.02,145.12,144.9,3056
AAPL,2022-05-13 12:00:00,2022-05-13 12:05:00,145.03,145.05,145.13,144.96,5614
AAPL,2022-05-13 12:05:00,2022-05-13 12:10:00,145.11,145.3,145.3,145.05,6713
AAPL,2022-05-13 12:10:00,2022-05-13 12:15:00,145.31,145.22,145.33,145.2,3355
AAPL,2022-05-13 12:15:00,2022-05-13 12:20:00,145.26,145.23,145.35,145.19,6796
AAPL,2022-05-13 12:20:00,2022-05-13 12:25:00,145.22,145.06,145.24,145.06,4035
AAPL,2022-05-13 12:25:00,2022-05-13 12:30:00,145.14,145.08,145.34,145.05,6262
AAPL,2022-05-13 12:30:00,2022-05-13 12:35:00,145.07,144.98,145.14,144.91,5207
AAPL,2022-05-13 12:35:00,2022-05-13 12:40:00,145,144.98,145,144.88,5357
AAPL,2022-05-13 12:40:00,2022-05-13 12:45:00,144.95,145.01,145.01,144.9,3003
AAPL,2022-05-13 12:45:00,2022-05-13 12:50:00,145.05,145.01,145.19,145,4784
AAPL,2022-05-13 12:50:00,2022-05-13 12:55:00,145.05,144.7,145.05,144.7,9025
AAPL,2022-05-13 12:55:00,2022-05-13 13:00:00,144.74,144.95,145,144.7,7948
AAPL,2022-05-13 13:00:00,2022-05-13 13:05:00,144.97,144.89,144.98,144.8,2776
AAPL,2022-05-13 13:05:00,2022-05-13 13:10:00,144.84,144.84,144.93,144.8,2514
AAPL,2022-05-13 13:10:00,2022-05-13 13:15:00,144.85,144.88,144.88,144.71,2523
AAPL,2022-05-13 13:15:00,2022-05-13 13:20:00,144.89,144.82,144.89,144.74,2850
AAPL,2022-05-13 13:20:00,2022-05-13 13:25:00,144.8,144.9,144.9,144.78,4300
AAPL,2022-05-13 13:25:00,2022-05-13 13:30:00,144.91,144.9,144.96,144.79,1698
AAPL,2022-05-13 13:30:00,2022-05-13 13:35:00,144.89,144.99,144.99,144.85,2589
AAPL,2022-05-13 13:35:00,2022-05-13 13:40:00,144.94,145.25,145.29,144.94,14155
AAPL,2022-05-13 13:40:00,2022-05-13 13:45:00,145.19,145.02,145.29,145.01,7961
AAPL,2022-05-13 13:45:00,2022-05-13 13:50:00,145.07,145.09,145.1,145.02,2589
AAPL,2022-05-13 13:50:00,2022-05-13 13:55:00,145.1,145.25,145.25,145.05,9270
AAPL,2022-05-13 13:55:00,2022-05-13 14:00:00,145.27,145.15,145.3,145.03,15821
AAPL,2022-05-13 14:00:00,2022-05-13 14:05:00,145.15,144.94,145.15,144.77,54711
AAPL,2022-05-13 14:05:00,2022-05-13 14:10:00,144.97,144.87,144.99,144.68,35957
AAPL,2022-05-13 14:10:00,2022-05-13 14:15:00,144.85,144.86,144.88,144.8,21919
AAPL,2022-05-13 14:15:00,2022-05-13 14:20:00,144.9,144.8,144.95,144.78,10824
AAPL,2022-05-13 14:20:00,2022-05-13 14:25:00,144.83,144.62,144.83,144.58,27756
AAPL,2022-05-13 14:25:00,2022-05-13 14:30:00,144.65,144.63,144.74,144.55,29768
AAPL,2022-05-13 14:30:00,2022-05-13 14:35:00,144.59,144.89,144.93,144.56,14546
AAPL,2022-05-13 14:35:00,2022-05-13 14:40:00,144.91,144.9,144.98,144.8,16004
AAPL,2022-05-13 14:40:00,2022-05-13 14:45:00,144.86,145.13,145.13,144.84,26940
AAPL,2022-05-13 14:45:00,2022-05-13 14:50:00,145.11,145.4,145.46,145.04,33901
AAPL,2022-05-13 14:50:00,2022-05-13 14:55:00,145.36,145.28,145.41,145.04,19658
AAPL,2022-05-13 14:55:00,2022-05-13 15:00:00,145.32,145.55,145.7,145.3,47371
AAPL,2022-05-13 15:00:00,2022-05-13 15:05:00,144.85,145.3,145.769,144.619,383664
AAPL,2022-05-13 15:05:00,2022-05-13 15:10:00,145.28,145.22,145.32,145.02,26480
AAPL,2022-05-13 15:10:00,2022-05-13 15:15:00,145.2,145.141,145.28,145.13,25792
AAPL,2022-05-13 15:15:00,2022-05-13 15:20:00,145.2,145.37,145.5,145.14,50016
AAPL,2022-05-13 15:20:00,2022-05-13 15:25:00,145.449,145.2,145.45,145.12,33497
AAPL,2022-05-13 15:25:00,2022-05-13 15:30:00,145.25,145.12,145.35,145.12,53857
AAPL,2022-05-13 15:30:00,2022-05-13 15:35:00,145.145,145.26,145.31,145.11,77898
AAPL,2022-05-13 15:35:00,2022-05-13 15:40:00,145.27,145.26,145.34,145.21,36403
AAPL,2022-05-13 15:40:00,2022-05-13 15:45:00,145.31,145.15,145.34,145.05,49272
AAPL,2022-05-13 15:45:00,2022-05-13 15:50:00,145.17,145.18,145.25,145.13,18800
AAPL,2022-05-13 15:50:00,2022-05-13 15:55:00,145.19,145.28,145.35,145.16,36417
AAPL,2022-05-13 15:55:00,2022-05-13 16:00:00,145.3,145,145.32,144.97,50408
AAPL,2022-05-13 16:00:00,2022-05-13 16:05:00,144.99,145,145.09,144.761,86775
AAPL,2022-05-13 16:05:00,2022-05-13 16:10:00,144.98,145.18,145.26,144.95,101709
AAPL,2022-05-13 16:10:00,2022-05-13 16:15:00,145.17,144.7,145.18,144.67,66562
AAPL,2022-05-13 16:15:00,2022-05-13 16:20:00,144.725,144.85,144.85,144.64,86256
AAPL,2022-05-13 16:20:00,2022-05-13 16:25:00,144.83,144.73,144.97,144.7,83861
AAPL,2022-05-13 16:25:00,2022-05-13 16:30:00,144.7,144.61,144.82,144.44,58908
AAPL,2022-05-13 16:30:00,2022-05-13 16:35:00,144.73,143.37,144.87,143.318,4087782
AAPL,2022-05-13 16:35:00,2022-05-13 16:40:00,143.42,143.77,144.24,143.12,2790975
AAPL,2022-05-13 16:40:00,2022-05-13 16:45:00,143.76,144.555,144.63,143.41,2433175
AAPL,2022-05-13 16:45:00,2022-05-13 16:50:00,144.56,144.34,144.81,144.175,2241230
AAPL,2022-05-13 16:50:00,2022-05-13 16:55:00,144.36,145.14,145.26,144.29,2948562
AAPL,2022-05-13 16:55:00,2022-05-13 17:00:00,145.167,144.988,145.17,144.73,2086805
AAPL,2022-05-13 17:00:00,2022-05-13 17:05:00,144.99,145.575,145.67,144.98,2316495
AAPL,2022-05-13 17:05:00,2022-05-13 17:10:00,145.578,145.66,145.7,145.29,1818980
AAPL,2022-05-13 17:10:00,2022-05-13 17:15:00,145.635,145.75,145.92,145.42,2056940
AAPL,2022-05-13 17:15:00,2022-05-13 17:20:00,145.74,145.61,145.883,145.18,1597683
AAPL,2022-05-13 17:20:00,2022-05-13 17:25:00,145.63,146.23,146.27,145.61,1724229
AAPL,2022-05-13 17:25:00,2022-05-13 17:30:00,146.225,146.16,146.387,146.11,1350773
AAPL,2022-05-13 17:30:00,2022-05-13 17:35:00,146.18,146.03,146.182,145.91,1398682
AAPL,2022-05-13 17:35:00,2022-05-13 17:40:00,146.036,146.26,146.31,145.925,1171612
AAPL,2022-05-13 17:40:00,2022-05-13 17:45:00,146.275,146.005,146.31,145.96,1109550
AAPL,2022-05-13 17:45:00,2022-05-13 17:50:00,146.01,146.13,146.16,145.64,1493314
AAPL,2022-05-13 17:50:00,2022-05-13 17:55:00,146.125,146.88,146.89,146.06,1367889
AAPL,2022-05-13 17:55:00,2022-05-13 18:00:00,146.882,146.87,146.91,146.64,1264617
AAPL,2022-05-13 18:00:00,2022-05-13 18:05:00,146.868,146.87,146.92,146.58,1457855
AAPL,2022-05-13 18:05:00,2022-05-13 18:10:00,146.875,147.315,147.45,146.87,1811436
AAPL,2022-05-13 18:10:00,2022-05-13 18:15:00,147.32,147.34,147.445,147.17,1214937
AAPL,2022-05-13 18:15:00,2022-05-13 18:20:00,147.33,146.91,147.331,146.78,1307680
AAPL,2022-05-13 18:20:00,2022-05-13 18:25:00,146.92,147.07,147.189,146.92,884243
AAPL,2022-05-13 18:25:00,2022-05-13 18:30:00,147.058,147.65,147.77,147.05,1521431
AAPL,2022-05-13 18:30:00,2022-05-13 18:35:00,147.65,147.38,147.84,147.28,1026666
AAPL,2022-05-13 18:35:00,2022-05-13 18:40:00,147.389,147.26,147.389,147.179,913344
AAPL,2022-05-13 18:40:00,2022-05-13 18:45:00,147.25,147.213,147.28,146.95,1077208
AAPL,2022-05-13 18:45:00,2022-05-13 18:50:00,147.23,146.985,147.32,146.88,828215
AAPL,2022-05-13 18:50:00,2022-05-13 18:55:00,146.975,147.285,147.315,146.8,907313
AAPL,2022-05-13 18:55:00,2022-05-13 19:00:00,147.26,147.04,147.31,146.93,662677
AAPL,2022-05-13 19:00:00,2022-05-13 19:05:00,147.06,147.24,147.28,146.919,732033
AAPL,2022-05-13 19:05:00,2022-05-13 19:10:00,147.245,147.619,147.62,147.105,945073
AAPL,2022-05-13 19:10:00,2022-05-13 19:15:00,147.64,147.98,148.09,147.51,1318052
AAPL,2022-05-13 19:15:00,2022-05-13 19:20:00,147.98,147.817,148.07,147.794,961225
AAPL,2022-05-13 19:20:00,2022-05-13 19:25:00,147.81,147.6,147.93,147.42,917986
AAPL,2022-05-13 19:25:00,2022-05-13 19:30:00,147.59,147.415,147.6,147.27,749889
AAPL,2022-05-13 19:30:00,2022-05-13 19:35:00,147.424,147.7,147.78,147.31,1041780
AAPL,2022-05-13 19:35:00,2022-05-13 19:40:00,147.695,147.988,147.99,147.65,973547
AAPL,2022-05-13 19:40:00,2022-05-13 19:45:00,147.981,147.93,148.06,147.91,961206
AAPL,2022-05-13 19:45:00,2022-05-13 19:50:00,147.88,147.68,147.888,147.615,891915
AAPL,2022-05-13 19:50:00,2022-05-13 19:55:00,147.65,147.055,147.68,146.825,1118565
AAPL,2022-05-13 19:55:00,2022-05-13 20:00:00,147.09,147.257,147.264,147.07,854808
AAPL,2022-05-13 20:00:00,2022-05-13 20:05:00,147.26,147.296,147.476,147.111,743929
AAPL,2022-05-13 20:05:00,2022-05-13 20:10:00,147.292,146.95,147.304,146.95,795363
AAPL,2022-05-13 20:10:00,2022-05-13 20:15:00,146.95,147.02,147.08,146.77,900550
AAPL,2022-05-13 20:15:00,2022-05-13 20:20:00,147.03,146.75,147.075,146.71,682654
AAPL,2022-05-13 20:20:00,2022-05-13 20:25:00,146.82,147.01,147.045,146.62,719926
AAPL,2022-05-13 20:25:00,2022-05-13 20:30:00,147.001,146.825,147.13,146.8,595677
AAPL,2022-05-13 20:30:00,2022-05-13 20:35:00,146.84,146.88,147.008,146.713,555076
AAPL,2022-05-13 20:35:00,2022-05-13 20:40:00,146.89,146.55,146.898,146.48,696804
AAPL,2022-05-13 20:40:00,2022-05-13 20:45:00,146.56,146.48,146.62,146.19,1236651
AAPL,2022-05-13 20:45:00,2022-05-13 20:50:00,146.47,146.576,146.61,146.13,732048
AAPL,2022-05-13 20:50:00,2022-05-13 20:55:00,146.57,146.45,146.585,146.3,649670
AAPL,2022-05-13 20:55:00,2022-05-13 21:00:00,146.41,146.215,146.445,146.02,818604
AAPL,2022-05-13 21:00:00,2022-05-13 21:05:00,146.18,145.205,146.19,145.02,1939758
AAPL,2022-05-13 21:05:00,2022-05-13 21:10:00,145.17,145.43,145.5,144.81,1492616
AAPL,2022-05-13 21:10:00,2022-05-13 21:15:00,145.42,145.27,145.648,145.21,894616
AAPL,2022-05-13 21:15:00,2022-05-13 21:20:00,145.271,145.65,145.65,145.11,859677
AAPL,2022-05-13 21:20:00,2022-05-13 21:25:00,145.64,145.4,145.68,145.17,1068128
AAPL,2022-05-13 21:25:00,2022-05-13 21:30:00,145.42,145.49,145.574,145.232,912077
AAPL,2022-05-13 21:30:00,2022-05-13 21:35:00,145.48,145.925,146.17,145.475,1537255
AAPL,2022-05-13 21:35:00,2022-05-13 21:40:00,145.93,145.71,145.95,145.58,788109
AAPL,2022-05-13 21:40:00,2022-05-13 21:45:00,145.716,145.862,145.99,145.623,693788
AAPL,2022-05-13 21:45:00,2022-05-13 21:50:00,145.895,145.831,145.95,145.64,849148
AAPL,2022-05-13 21:50:00,2022-05-13 21:55:00,145.84,146.896,146.9,145.79,1256258
AAPL,2022-05-13 21:55:00,2022-05-13 22:00:00,146.9,146.86,146.917,146.67,938238
AAPL,2022-05-13 22:00:00,2022-05-13 22:05:00,146.87,146.685,147.105,146.663,1203817
AAPL,2022-05-13 22:05:00,2022-05-13 22:10:00,146.7,147.176,147.201,146.695,1283522
AAPL,2022-05-13 22:10:00,2022-05-13 22:15:00,147.18,147.57,147.59,147.09,1090726
AAPL,2022-05-13 22:15:00,2022-05-13 22:20:00,147.58,147.58,147.7,147.375,1099778
AAPL,2022-05-13 22:20:00,2022-05-13 22:25:00,147.572,147.475,147.63,147.28,1033015
AAPL,2022-05-13 22:25:00,2022-05-13 22:30:00,147.48,147.662,147.69,147.333,860911
AAPL,2022-05-13 22:30:00,2022-05-13 22:35:00,147.65,146.865,147.81,146.805,1653913
AAPL,2022-05-13 22:35:00,2022-05-13 22:40:00,146.845,146.77,147.115,146.55,1473336
AAPL,2022-05-13 22:40:00,2022-05-13 22:45:00,146.8,147.02,147.18,146.738,1453661
AAPL,2022-05-13 22:45:00,2022-05-13 22:50:00,146.97,146.76,147.29,146.576,1611567
AAPL,2022-05-13 22:50:00,2022-05-13 22:55:00,146.78,146.66,146.79,145.92,2875412
AAPL,2022-05-13 22:55:00,2022-05-13 23:00:00,146.7,147.095,147.14,146.45,3262753
AAPL,2022-05-13 23:00:00,2022-05-13 23:05:00,147.11,146.97,147.14,146.454,8766357
AAPL,2022-05-13 23:05:00,2022-05-13 23:10:00,146.98,146.77,147.11,146.75,529445
AAPL,2022-05-13 23:10:00,2022-05-13 23:15:00,146.77,146.675,147.11,146.63,44593
AAPL,2022-05-13 23:15:00,2022-05-13 23:20:00,146.71,146.818,147.11,146.7,156523
AAPL,2022-05-13 23:20:00,2022-05-13 23:25:00,146.785,146.79,147.11,146.71,57574
AAPL,2022-05-13 23:25:00,2022-05-13 23:30:00,146.78,146.9,146.93,146.72,45972
AAPL,2022-05-13 23:30:00,2022-05-13 23:35:00,146.91,146.98,147,146.82,20374
AAPL,2022-05-13 23:35:00,2022-05-13 23:40:00,146.99,146.95,147.11,146.94,359315
AAPL,2022-05-13 23:40:00,2022-05-13 23:45:00,146.97,146.91,146.99,146.9,41806
AAPL,2022-05-13 23:45:00,2022-05-13 23:50:00,146.92,146.89,147.11,146.88,7400
AAPL,2022-05-13 23:50:00,2022-05-13 23:55:00,146.82,146.74,147.11,146.258,43218
AAPL,2022-05-13 23:55:00,2022-05-14 00:00:00,146.705,146.74,146.76,146.258,29768
AAPL,2022-05-14 00:00:00,2022-05-14 00:05:00,146.73,146.86,146.9,146.72,21198
AAPL,2022-05-14 00:05:00,2022-05-14 00:10:00,146.85,146.8,146.86,146.69,10064
AAPL,2022-05-14 00:10:00,2022-05-14 00:15:00,146.81,146.75,146.81,146.69,5461
AAPL,2022-05-14 00:15:00,2022-05-14 00:20:00,146.8,147.04,147.04,146.7,13451
AAPL,2022-05-14 00:20:00,2022-05-14 00:25:00,147.03,147,147.08,146.88,19021
AAPL,2022-05-14 00:25:00,2022-05-14 00:30:00,146.95,147.04,147.09,146.95,15039
AAPL,2022-05-14 00:30:00,2022-05-14 00:35:00,147.06,147.115,147.17,147.03,18883
AAPL,2022-05-14 00:35:00,2022-05-14 00:40:00,147.11,147.19,147.24,147.06,15003
AAPL,2022-05-14 00:40:00,2022-05-14 00:45:00,147.236,147.25,147.28,147.19,10718
AAPL,2022-05-14 00:45:00,2022-05-14 00:50:00,147.24,147.215,147.25,147.17,7708
AAPL,2022-05-14 00:50:00,2022-05-14 00:55:00,147.24,147.205,147.25,147.18,7086
AAPL,2022-05-14 00:55:00,2022-05-14 01:00:00,147.221,147.185,147.24,147.15,3593
AAPL,2022-05-14 01:00:00,2022-05-14 01:05:00,147.19,147.2,147.22,147.15,2623
AAPL,2022-05-14 01:05:00,2022-05-14 01:10:00,147.175,147.19,147.2,147.11,1566
AAPL,2022-05-14 01:10:00,2022-05-14 01:15:00,147.13,147.1,147.19,147.1,10869
AAPL,2022-05-14 01:15:00,2022-05-14 01:20:00,147.085,147.14,147.15,147.02,21457
AAPL,2022-05-14 01:20:00,2022-05-14 01:25:00,147.05,147.1,147.17,147.05,4457
AAPL,2022-05-14 01:25:00,2022-05-14 01:30:00,147.07,147.08,147.16,147.035,12827
AAPL,2022-05-14 01:30:00,2022-05-14 01:35:00,147.07,147.12,147.13,147.06,1103
AAPL,2022-05-14 01:35:00,2022-05-14 01:40:00,147.09,147.095,147.16,147.06,5833
AAPL,2022-05-14 01:40:00,2022-05-14 01:45:00,147.14,147.13,147.16,147.06,10160
AAPL,2022-05-14 01:45:00,2022-05-14 01:50:00,147.15,147.2,147.2,147.11,10714
AAPL,2022-05-14 01:50:00,2022-05-14 01:55:00,147.16,147.17,147.2,146.975,9920
AAPL,2022-05-14 01:55:00,2022-05-14 02:00:00,147.165,147.265,147.29,147.16,9518
AAPL,2022-05-14 02:00:00,2022-05-14 02:05:00,147.27,147.24,147.27,147.17,7070
AAPL,2022-05-14 02:05:00,2022-05-14 02:10:00,147.23,147.25,147.25,147.18,3517
AAPL,2022-05-14 02:10:00,2022-05-14 02:15:00,147.24,147.29,147.3,147.2,7621
AAPL,2022-05-14 02:15:00,2022-05-14 02:20:00,147.23,147.27,147.3,147.23,3387
AAPL,2022-05-14 02:20:00,2022-05-14 02:25:00,147.28,147.25,147.29,147.23,3691
AAPL,2022-05-14 02:25:00,2022-05-14 02:30:00,147.28,147.25,147.28,147.25,2887
AAPL,2022-05-14 02:30:00,2022-05-14 02:35:00,147.29,147.29,147.29,147.25,4378
AAPL,2022-05-14 02:35:00,2022-05-14 02:40:00,147.27,147.26,147.3,147.26,14376
AAPL,2022-05-14 02:40:00,2022-05-14 02:45:00,147.28,147.27,147.29,147.24,3201
AAPL,2022-05-14 02:45:00,2022-05-14 02:50:00,147.25,147.23,147.29,147.23,9621
AAPL,2022-05-14 02:50:00,2022-05-14 02:55:00,147.25,147.28,147.29,147.23,13299
AAPL,2022-05-14 02:55:00,2022-05-14 03:00:00,147.29,147.28,147.3,147.23,39701
AAPL,2022-05-16 11:00:00,2022-05-16 11:05:00,146.24,146.02,146.33,145.87,-113978105
AAPL,2022-05-16 11:05:00,2022-05-16 11:10:00,146.01,145.62,146.01,145.61,6099
AAPL,2022-05-16 11:10:00,2022-05-16 11:15:00,145.7,145.89,145.89,145.61,4896
